COUNTER,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
119,4263.08,4214.87,4003.59,4184.62,4184.1,4241.03,4070.77,4062.05,4216.92,4105.64,4186.67,4133.85,4049.23,4355.38,2016,2085,27.404,0,0,0,0,
120,4264.62,4211.28,4004.62,4184.1,4176.92,4232.82,4068.72,4064.1,4218.97,4107.69,4191.79,4124.1,4052.82,4362.05,2016,2084,27.41,0,0,0,0,
121,4256.92,4189.23,4001.54,4177.95,4165.64,4226.15,4056.41,4060.51,4208.21,4096.41,4197.95,4118.46,4062.05,4364.1,2016,2082,27.417,0,0,0,0,
122,4258.97,4170.77,4007.69,4181.03,4162.05,4228.21,4057.95,4059.49,4208.21,4087.18,4209.23,4123.08,4072.31,4372.31,2018,2074,27.425,0,0,0,0,
123,4262.05,4165.13,4016.92,4182.05,4170.26,4232.31,4061.03,4058.97,4215.9,4091.79,4210.77,4115.9,4068.21,4370.77,2017,2072,27.44,0,0,0,0,
124,4248.72,4146.15,4013.33,4172.31,4167.69,4231.79,4050.77,4047.69,4212.31,4100,4201.03,4098.97,4058.97,4351.79,2022,2074,27.442,0,0,0,0,
125,4244.1,4132.31,4015.38,4167.18,4162.56,4219.49,4054.36,4051.28,4220.51,4109.74,4208.21,4103.59,4065.64,4351.28,2022,2076,27.449,0,0,0,0,
126,4254.87,4136.41,4027.18,4175.9,4178.46,4210.77,4069.23,4067.69,4234.87,4120,4223.08,4109.23,4073.33,4361.03,2022,2078,27.457,0,0,0,0,
127,4249.23,4124.62,4017.95,4177.95,4193.33,4224.62,4069.23,4062.05,4225.64,4105.64,4214.87,4090.77,4061.54,4344.62,2021,2079,27.466,0,0,0,0,
128,4232.31,4097.95,4001.54,4171.28,4181.54,4233.33,4061.03,4048.72,4210.77,4086.15,4198.46,4073.33,4039.49,4318.97,2022,2080,27.475,0,0,0,0,
0,4232.31,4090.26,4005.64,4170.26,4166.15,4220,4057.95,4052.82,4216.41,4098.46,4202.05,4074.36,4039.49,4316.92,2023,2074,27.481,0,0,0,0,
1,4235.9,4088.72,4007.69,4168.21,4171.28,4213.33,4054.87,4052.31,4217.44,4110.77,4205.13,4068.72,4054.87,4315.9,2026,2065,27.493,0,0,0,0,
2,4229.23,4073.33,4001.54,4158.46,4171.28,4224.1,4052.31,4046.15,4209.74,4098.46,4195.9,4054.36,4053.85,4301.54,2027,2054,27.497,0,0,0,0,
3,4230.26,4060.51,4007.69,4151.79,4165.64,4225.64,4059.49,4057.95,4214.36,4089.74,4200,4061.03,4053.33,4301.54,2029,2050,27.516,0,0,0,0,
4,4236.41,4050.26,4016.41,4154.36,4168.72,4219.49,4064.1,4064.62,4215.38,4090.77,4212.82,4067.18,4063.59,4307.69,2031,2049,27.52,0,0,0,0,
5,4233.33,4031.28,4012.31,4150.26,4166.15,4218.46,4054.87,4048.72,4205.13,4090.26,4208.72,4055.9,4061.54,4297.44,2032,2051,27.528,0,0,0,0,
6,4229.23,4014.87,4013.33,4143.59,4159.49,4215.38,4047.69,4047.18,4201.54,4095.9,4198.97,4050.77,4056.41,4287.18,2031,2056,27.536,0,0,0,0,
7,4233.85,4006.15,4023.08,4145.64,4151.28,4205.64,4047.18,4061.03,4211.28,4095.38,4204.1,4060.51,4066.67,4295.9,2026,2058,27.544,0,0,0,0,
8,4231.28,3989.74,4019.49,4142.05,4139.49,4200.51,4039.49,4054.87,4212.31,4086.67,4208.72,4057.44,4062.05,4293.33,2025,2062,27.551,0,0,0,0,
9,4224.1,3973.85,4009.74,4127.18,4134.87,4201.03,4030.77,4043.59,4196.92,4090.26,4200,4047.18,4041.03,4273.85,2023,2062,27.559,0,0,0,0,
10,4218.97,3960.51,4010.26,4115.9,4144.1,4199.49,4035.9,4054.87,4186.15,4087.18,4188.72,4044.62,4042.56,4266.67,2023,2062,27.568,0,0,0,0,
11,4210.77,3946.67,4010.77,4112.82,4155.38,4208.72,4047.18,4055.9,4181.03,4065.13,4183.59,4040,4047.69,4269.23,2023,2057,27.576,0,0,0,0,
12,4207.18,3937.95,4008.21,4108.72,4160,4221.54,4045.64,4038.46,4184.1,4061.03,4183.59,4034.87,4037.95,4264.1,2024,2053,27.583,0,0,0,0,
13,4209.74,3931.28,4012.82,4098.97,4145.64,4213.33,4040,4041.54,4200.51,4080,4186.15,4039.49,4043.08,4259.49,2022,2050,27.591,0,0,0,0,
14,4209.74,3923.08,4026.15,4089.74,4140.51,4208.72,4051.28,4059.49,4216.92,4096.41,4196.92,4051.79,4060,4269.23,2022,2051,27.605,0,0,0,0,
15,4215.38,3924.1,4034.36,4087.18,4169.23,4221.03,4061.54,4063.08,4216.41,4102.56,4201.54,4059.49,4063.08,4272.82,2019,2052,27.608,0,0,0,0,
16,4220.51,3918.46,4029.74,4090.26,4177.44,4217.95,4053.85,4057.95,4212.82,4103.59,4189.23,4053.85,4062.56,4266.67,2017,2055,27.615,0,0,0,0,
17,4209.23,3889.74,4023.59,4090.26,4149.74,4204.62,4052.31,4057.95,4214.87,4100.51,4181.03,4050.26,4067.18,4263.59,2016,2055,27.622,0,0,0,0,
18,4199.49,3880,4022.56,4091.79,4145.64,4211.28,4057.44,4052.82,4204.62,4094.36,4176.92,4050.26,4050.77,4258.46,2012,2055,27.63,0,0,0,0,
19,4202.56,3895.38,4017.95,4093.33,4153.85,4216.41,4047.18,4039.49,4189.23,4078.46,4162.56,4041.03,4028.21,4245.64,2012,2057,27.638,0,0,0,0,
20,4202.56,3903.08,4015.38,4090.26,4137.95,4203.59,4037.95,4025.64,4182.05,4057.95,4149.23,4031.28,4026.67,4233.33,2011,2056,27.646,0,0,0,0,
21,4203.08,3904.62,4027.18,4092.82,4133.33,4196.41,4040.51,4022.56,4182.05,4061.54,4146.15,4037.44,4032.31,4235.9,2012,2056,27.654,0,0,0,0,
22,4197.44,3901.03,4030.26,4092.82,4136.41,4200,4036.41,4030.77,4189.74,4083.08,4141.54,4037.95,4022.05,4233.85,2012,2056,27.662,0,0,0,0,
23,4180,3876.92,4016.41,4083.08,4124.1,4201.03,4028.72,4030.77,4193.85,4081.03,4134.36,4025.13,4015.38,4217.44,2012,2055,27.671,0,0,0,0,
24,4175.9,3860.51,4017.44,4080.51,4125.64,4199.49,4033.33,4029.74,4189.74,4043.59,4134.87,4029.23,4025.64,4210.77,2011,2056,27.68,0,0,0,0,
25,4187.69,3872.31,4029.23,4091.79,4140.51,4200,4038.46,4034.87,4186.67,4016.41,4140.51,4042.56,4024.1,4220.51,2009,2059,27.693,0,0,0,0,
26,4183.59,3866.67,4025.13,4092.31,4122.05,4194.36,4034.36,4036.41,4184.62,4028.21,4140,4041.03,4015.38,4218.46,2010,2058,27.696,0,0,0,0,
27,4173.85,3846.67,4020,4077.95,4086.67,4183.08,4031.28,4033.85,4186.15,4043.59,4134.87,4034.36,4024.62,4205.13,2010,2059,27.701,0,0,0,0,
28,4173.85,3843.08,4022.56,4070.77,4114.36,4192.82,4036.92,4031.28,4187.18,4035.38,4128.72,4032.31,4025.64,4207.69,2011,2057,27.709,0,0,0,0,
29,4163.59,3837.44,4017.44,4069.23,4163.08,4216.41,4038.97,4021.54,4172.82,4008.72,4114.87,4025.13,4004.62,4196.41,2014,2055,27.717,0,0,0,0,
30,4153.33,3818.46,4012.31,4062.56,4148.72,4213.33,4032.82,4020,4164.62,4002.56,4106.15,4018.97,3997.95,4172.82,2018,2050,27.725,0,0,0,0,
31,4162.05,3816.41,4021.03,4062.56,4127.18,4196.92,4035.38,4044.1,4180.51,4028.72,4115.38,4029.74,4016.92,4178.46,2024,2045,27.733,0,0,0,0,
32,4174.36,3832.31,4035.9,4073.85,4151.79,4201.54,4050.77,4066.15,4193.85,4054.87,4126.15,4046.15,4036.92,4201.54,2027,2042,27.741,0,0,0,0,
33,4168.72,3826.67,4037.44,4077.95,4138.46,4207.69,4052.82,4058.46,4184.62,4048.21,4120,4038.97,4037.44,4194.36,2032,2044,27.748,0,0,0,0,
34,4158.97,3806.67,4028.72,4072.31,4095.9,4199.49,4040.51,4042.05,4177.95,4033.85,4112.82,4026.15,4021.03,4174.87,2033,2042,27.756,0,0,0,0,
35,4155.9,3804.62,4029.74,4071.79,4112.82,4201.03,4038.46,4049.23,4183.59,4038.97,4112.82,4033.33,4014.87,4175.38,2036,2045,27.764,0,0,0,0,
36,4155.38,3812.31,4037.44,4075.9,4136.92,4210.26,4046.15,4063.59,4181.54,4044.62,4109.74,4037.95,4021.54,4177.95,2038,2046,27.773,0,0,0,0,
37,4155.38,3809.23,4038.46,4076.41,4130.26,4206.15,4045.64,4063.08,4172.31,4041.03,4107.69,4033.85,4028.21,4173.85,2042,2052,27.781,0,0,0,0,
38,4154.36,3798.46,4036.41,4074.87,4127.69,4200,4040,4058.97,4168.72,4026.15,4111.28,4038.97,4027.69,4171.79,2043,2053,27.788,0,0,0,0,
39,4149.74,3788.72,4037.44,4069.74,4129.74,4199.49,4034.36,4057.44,4172.82,4022.56,4110.77,4045.13,4011.79,4169.23,2044,2055,27.796,0,0,0,0,
40,4139.49,3783.08,4036.92,4061.54,4122.56,4201.03,4028.21,4045.13,4167.18,4029.74,4096.92,4040.51,4001.54,4163.08,2044,2057,27.804,0,0,0,0,
41,4135.9,3783.59,4038.97,4058.46,4113.85,4202.05,4027.18,4034.87,4163.08,4028.21,4095.38,4044.1,4022.05,4171.28,2044,2060,27.812,0,0,0,0,
42,4139.49,3785.13,4044.1,4058.97,4109.23,4200.51,4029.23,4034.36,4164.62,4017.44,4108.21,4050.26,4037.44,4177.95,2044,2060,27.828,0,0,0,0,
43,4137.44,3776.92,4043.59,4056.41,4102.05,4191.28,4024.62,4033.85,4156.41,4012.82,4106.67,4047.18,4014.87,4164.1,2044,2061,27.831,0,0,0,0,
44,4133.85,3769.74,4042.05,4055.38,4096.92,4182.05,4023.59,4040.51,4155.9,4027.69,4097.95,4048.21,4010.77,4157.44,2044,2059,27.835,0,0,0,0,
45,4137.44,3773.85,4049.23,4053.33,4097.44,4192.82,4036.92,4054.87,4166.67,4033.33,4107.69,4056.41,4030.77,4167.69,2043,2054,27.843,0,0,0,0,
46,4144.1,3775.9,4058.46,4051.79,4115.38,4206.15,4047.18,4062.56,4173.33,4021.03,4122.05,4064.1,4027.69,4174.36,2044,2050,27.851,0,0,0,0,
47,4136.41,3767.69,4053.85,4050.26,4128.72,4202.05,4041.03,4062.05,4173.33,4023.59,4115.9,4063.08,4020,4165.64,2044,2048,27.859,0,0,0,0,
48,4122.56,3764.1,4043.59,4045.64,4117.95,4195.38,4036.92,4062.05,4172.31,4035.38,4102.56,4061.54,4029.23,4160.51,2044,2049,27.867,0,0,0,0,
49,4124.1,3768.21,4046.67,4047.69,4110.77,4200,4044.62,4063.08,4171.28,4033.85,4101.03,4071.79,4036.92,4167.18,2043,2048,27.875,0,0,0,0,
50,4130.77,3766.67,4054.87,4055.38,4125.13,4206.15,4045.64,4060,4172.31,4033.33,4110.26,4081.54,4034.87,4172.31,2041,2050,27.894,0,0,0,0,
51,4125.13,3755.9,4047.69,4049.74,4126.67,4201.03,4034.36,4054.36,4170.26,4034.87,4113.33,4076.41,4034.36,4165.64,2039,2053,27.898,0,0,0,0,
52,4109.23,3741.03,4032.82,4032.82,4087.69,4191.28,4025.13,4044.1,4155.38,4017.95,4095.9,4065.64,4021.54,4145.13,2037,2053,27.912,0,0,0,0,
53,4104.62,3736.41,4033.33,4029.74,4076.92,4187.69,4024.1,4045.64,4152.31,4017.44,4086.67,4068.72,4015.38,4137.44,2034,2053,27.918,0,0,0,0,
54,4110.26,3742.05,4047.18,4034.36,4122.05,4197.44,4033.85,4061.54,4166.67,4029.74,4101.54,4078.97,4025.13,4146.67,2033,2053,27.923,0,0,0,0,
55,4105.13,3736.41,4049.23,4033.85,4128.21,4203.59,4042.05,4064.1,4163.59,4013.85,4101.54,4076.41,4021.03,4145.64,2034,2053,27.93,0,0,0,0,
56,4094.36,3727.18,4045.64,4030.77,4087.69,4195.9,4036.92,4056.41,4155.38,4006.67,4078.97,4067.18,4010.26,4132.31,2035,2051,27.939,0,0,0,0,
57,4100.51,3731.79,4056.41,4031.28,4091.28,4193.33,4034.36,4065.13,4166.15,4028.21,4074.36,4073.85,4018.46,4138.46,2035,2049,27.946,0,0,0,0,
58,4100.51,3719.49,4057.95,4028.21,4117.44,4198.97,4035.9,4074.87,4169.74,4032.82,4079.49,4080.51,4026.15,4145.64,2035,2048,27.955,0,0,0,0,
59,4088.21,3707.18,4049.23,4025.13,4100.51,4198.97,4030.26,4066.15,4157.44,4005.13,4074.87,4076.92,4015.38,4129.74,2036,2048,27.962,0,0,0,0,
60,4097.95,3728.21,4054.87,4028.72,4088.72,4193.33,4026.15,4062.05,4156.92,3991.79,4077.95,4081.54,4017.44,4126.15,2037,2047,27.97,0,0,0,0,
61,4109.74,3746.67,4063.59,4027.69,4104.1,4194.36,4027.18,4060.51,4159.49,3996.92,4076.41,4080,4028.21,4141.03,2037,2049,27.978,0,0,0,0,
62,4102.05,3738.46,4057.44,4022.56,4093.33,4193.85,4022.05,4052.31,4151.79,3993.85,4064.1,4068.72,4020.51,4143.59,2037,2048,27.985,0,0,0,0,
63,4097.44,3729.74,4054.36,4020,4067.69,4192.82,4017.95,4053.33,4155.38,3996.92,4069.23,4068.72,4013.85,4135.9,2038,2050,27.993,0,0,0,0,
64,4092.82,3721.54,4049.74,4015.38,4086.67,4197.44,4021.54,4053.85,4156.41,3994.36,4069.74,4070.26,4016.92,4127.18,2038,2049,28.001,0,0,0,0,
65,4079.49,3706.15,4041.54,4013.85,4124.62,4200.51,4023.08,4054.36,4144.62,3979.49,4051.79,4062.05,4011.79,4115.38,2039,2051,28.009,0,0,0,0,
66,4087.18,3712.82,4052.31,4023.59,4126.15,4197.95,4032.31,4071.79,4156.41,3994.36,4063.59,4073.85,4015.9,4123.59,2041,2053,28.016,0,0,0,0,
67,4106.15,3722.56,4067.69,4033.33,4107.18,4200.51,4043.08,4082.56,4171.79,4026.15,4091.28,4096.41,4029.23,4137.44,2040,2053,28.024,0,0,0,0,
68,4094.87,3709.23,4065.64,4035.38,4100,4200.51,4040,4066.15,4153.85,4005.64,4074.36,4091.28,4023.59,4127.69,2041,2051,28.033,0,0,0,0,
69,4082.56,3704.1,4065.64,4042.05,4106.15,4190.26,4034.36,4059.49,4142.05,3982.56,4056.41,4080.51,4019.49,4124.62,2042,2051,28.04,0,0,0,0,
70,4096.41,3712.31,4076.41,4049.74,4102.05,4188.72,4036.41,4075.38,4160,4009.74,4080,4091.28,4030.26,4138.97,2041,2050,28.049,0,0,0,0,
71,4106.15,3706.15,4078.97,4052.31,4094.36,4197.95,4040,4078.46,4164.62,4021.03,4086.15,4102.05,4023.59,4132.31,2041,2049,28.056,0,0,0,0,
72,4098.97,3691.79,4074.36,4049.23,4111.79,4203.08,4040.51,4074.87,4155.38,4011.79,4063.08,4091.79,4014.36,4111.28,2039,2046,28.065,0,0,0,0,
73,4091.28,3684.62,4069.23,4047.69,4119.49,4197.95,4036.41,4074.87,4154.36,3992.82,4057.95,4079.49,4028.21,4115.9,2039,2046,28.073,0,0,0,0,
74,4079.49,3670.77,4056.92,4045.64,4083.08,4188.21,4030.77,4068.72,4145.13,3958.97,4061.54,4074.36,4023.08,4120,2038,2044,28.081,0,0,0,0,
75,4068.21,3668.21,4053.33,4042.56,4072.31,4185.13,4035.38,4062.05,4140.51,3962.56,4055.38,4071.28,4006.15,4105.64,2040,2042,28.088,0,0,0,0,
76,4074.36,3685.13,4062.05,4048.72,4101.54,4188.72,4037.95,4064.1,4150.26,4006.15,4054.87,4072.82,4017.44,4102.05,2040,2042,28.096,0,0,0,0,
77,4075.9,3679.49,4059.49,4050.77,4063.59,4183.08,4023.08,4060.51,4153.85,4009.23,4062.56,4072.31,4026.15,4104.1,2040,2042,28.108,0,0,0,0,
78,4072.31,3663.08,4054.87,4044.62,4038.46,4177.95,4020.51,4060,4153.85,3977.95,4071.28,4076.41,4021.03,4105.13,2040,2043,28.112,0,0,0,0,
79,4075.38,3666.15,4059.49,4047.18,4117.95,4197.44,4032.31,4067.18,4148.21,3983.08,4073.85,4084.62,4021.54,4109.74,2041,2043,28.12,0,0,0,0,
80,4079.49,3669.23,4064.62,4058.46,4151.28,4205.13,4031.28,4069.23,4142.56,4012.82,4070.77,4089.23,4034.36,4118.97,2041,2045,28.128,0,0,0,0,
81,4089.23,3669.23,4073.33,4063.08,4095.38,4186.67,4027.69,4075.9,4153.33,4020.51,4076.92,4100,4050.26,4131.28,2043,2046,28.136,0,0,0,0,
82,4095.9,3677.95,4080,4065.13,4080,4181.54,4034.36,4078.97,4155.38,4001.03,4077.44,4105.64,4050.77,4139.49,2044,2044,28.144,0,0,0,0,
83,4083.08,3676.41,4071.79,4064.1,4093.33,4186.67,4032.82,4065.13,4141.03,3994.87,4065.13,4094.36,4031.28,4126.15,2045,2044,28.155,0,0,0,0,
84,4071.28,3663.59,4067.69,4059.49,4076.41,4185.13,4027.18,4057.95,4141.54,4014.87,4068.72,4085.64,4021.54,4107.18,2046,2043,28.159,0,0,0,0,
85,4078.97,3657.95,4073.85,4062.05,4067.69,4181.03,4027.18,4066.67,4147.18,4012.82,4077.95,4086.67,4029.74,4106.67,2046,2045,28.167,0,0,0,0,
86,4074.87,3649.74,4068.21,4064.1,4063.59,4174.36,4020.51,4062.56,4136.92,3987.18,4064.1,4076.92,4027.18,4099.49,2048,2042,28.175,0,0,0,0,
87,4060.51,3643.08,4054.36,4058.97,4056.41,4172.31,4015.9,4052.31,4131.79,3986.67,4051.79,4067.69,4023.59,4088.72,2049,2040,28.183,0,0,0,0,
88,4064.1,3648.72,4051.79,4066.15,4070.26,4182.05,4025.13,4063.08,4142.05,4008.72,4064.62,4073.85,4032.82,4097.44,2050,2037,28.191,0,0,0,0,
89,4070.26,3645.13,4057.44,4076.41,4081.54,4187.18,4033.85,4076.92,4157.95,4025.13,4080,4080.51,4042.56,4104.1,2051,2037,28.199,0,0,0,0,
90,4064.1,3634.36,4054.36,4073.85,4077.44,4183.59,4027.18,4064.1,4155.38,4024.1,4078.97,4078.46,4041.54,4100.51,2052,2036,28.207,0,0,0,0,
91,4066.67,3646.67,4050.77,4072.82,4082.56,4183.08,4021.03,4049.74,4138.46,4012.82,4069.23,4074.87,4034.36,4107.18,2051,2041,28.213,0,0,0,0,
92,4078.46,3669.74,4063.08,4080,4097.44,4187.69,4031.28,4063.08,4137.95,4003.59,4064.62,4077.95,4031.79,4107.69,2052,2042,28.221,0,0,0,0,
93,4076.41,3669.74,4072.31,4080.51,4097.44,4186.15,4034.87,4073.33,4145.64,4011.79,4068.21,4080.51,4029.23,4097.95,2053,2047,28.229,0,0,0,0,
94,4067.18,3648.21,4058.46,4072.82,4076.41,4172.31,4021.03,4061.54,4137.44,4017.95,4068.72,4075.38,4028.72,4095.9,2052,2045,28.237,0,0,0,0,
95,4062.56,3632.82,4051.28,4070.26,4054.87,4161.54,4017.95,4053.85,4134.36,4005.13,4064.62,4071.79,4028.21,4094.36,2051,2043,28.245,0,0,0,0,
96,4061.03,3636.41,4062.05,4074.87,4055.38,4166.15,4031.28,4058.97,4139.49,3995.38,4055.9,4071.79,4022.05,4084.62,2050,2042,28.254,0,0,0,0,
97,4057.44,3634.87,4064.62,4072.82,4068.72,4169.74,4031.28,4053.33,4123.59,3981.54,4042.05,4062.56,4001.54,4074.87,2051,2040,28.267,0,0,0,0,
98,4049.23,3618.97,4056.41,4065.64,4073.33,4168.21,4018.97,4038.46,4105.64,3967.69,4029.74,4050.26,3985.64,4066.67,2050,2038,28.269,0,0,0,0,
99,4049.23,3616.41,4058.97,4072.31,4069.23,4166.67,4017.95,4042.56,4118.97,3997.44,4032.31,4049.74,4005.64,4068.21,2050,2036,28.276,0,0,0,0,
100,4064.62,3634.87,4073.33,4090.26,4067.69,4167.69,4032.31,4068.21,4140,4028.21,4051.79,4059.49,4033.33,4084.1,2050,2035,28.284,0,0,0,0,
101,4071.28,3639.49,4077.95,4094.87,4075.9,4172.31,4038.46,4080.51,4138.97,3998.46,4063.08,4065.64,4031.28,4083.59,2049,2035,28.292,0,0,0,0,
102,4063.59,3626.15,4067.69,4086.67,4084.62,4167.18,4029.23,4071.28,4132.82,3984.62,4049.74,4061.03,4026.15,4070.77,2047,2033,28.3,0,0,0,0,
103,4060,3618.97,4058.46,4082.56,4076.41,4153.33,4027.18,4062.56,4139.49,4021.03,4036.41,4053.33,4033.33,4068.21,2046,2030,28.308,0,0,0,0,
104,4057.95,3617.95,4058.46,4081.54,4059.49,4156.41,4034.87,4063.08,4137.44,4023.08,4033.33,4048.21,4025.13,4064.62,2046,2022,28.329,0,0,0,0,
105,4053.85,3614.87,4060.51,4082.56,4062.05,4172.31,4040,4071.79,4131.28,3998.46,4034.87,4047.18,4015.9,4063.59,2045,2018,28.332,0,0,0,0,
114,4053.33,3604.62,4075.38,4074.87,4090.26,4153.85,4027.69,4062.56,4122.05,4024.62,4036.41,4056.41,4032.82,4064.1,2037,2033,28.34,0,0,0,0,
115,4048.72,3598.97,4071.28,4068.21,4047.69,4140,4024.62,4068.21,4130.26,4005.64,4038.97,4063.59,4040,4071.79,2040,2040,28.347,0,0,0,0,
116,4045.13,3596.92,4068.21,4062.56,4042.56,4146.67,4022.05,4064.1,4140.51,4013.85,4036.92,4061.54,4024.1,4070.77,2040,2042,28.359,0,0,0,0,
117,4035.38,3583.08,4061.54,4056.41,4064.62,4154.87,4018.46,4052.82,4126.67,4020.51,4026.15,4047.18,4007.69,4052.82,2043,2043,28.364,0,0,0,0,
118,4026.67,3568.72,4051.28,4047.18,4044.1,4143.59,4011.28,4040.51,4100,3988.72,4016.41,4036.92,4005.64,4035.38,2045,2042,28.372,0,0,0,0,
119,4032.82,3577.44,4058.46,4050.26,4058.46,4143.59,4023.59,4054.87,4113.33,3990.26,4025.13,4046.67,4020.51,4050.77,2046,2039,28.379,0,0,0,0,
120,4046.15,3594.36,4077.44,4064.1,4098.97,4156.41,4041.54,4082.56,4144.1,4035.9,4047.69,4063.59,4040,4076.92,2048,2038,28.387,0,0,0,0,
121,4043.59,3592.82,4072.31,4061.54,4072.31,4154.36,4030.77,4081.54,4138.46,4040.51,4049.23,4057.44,4034.87,4064.1,2050,2038,28.395,0,0,0,0,
122,4032.31,3584.62,4055.38,4052.31,4045.13,4147.18,4015.9,4064.1,4117.95,4022.56,4031.79,4036.92,4024.62,4041.54,2052,2040,28.403,0,0,0,0,
123,4034.36,3590.26,4056.41,4056.41,4071.79,4151.28,4026.15,4065.13,4123.59,4033.85,4029.74,4034.87,4033.85,4053.85,2052,2040,28.41,0,0,0,0,
124,4039.49,3592.82,4062.05,4059.49,4053.33,4152.31,4033.85,4073.33,4130.26,4017.95,4043.59,4042.05,4030.26,4058.97,2052,2042,28.418,0,0,0,0,
125,4036.92,3587.69,4060.51,4054.87,4033.33,4151.79,4028.21,4073.85,4125.13,4001.03,4046.15,4043.59,4013.33,4043.59,2051,2042,28.426,0,0,0,0,
126,4030.77,3584.1,4058.46,4051.79,4084.62,4154.36,4031.79,4073.33,4124.62,4032.82,4031.79,4041.54,4017.95,4045.64,2049,2041,28.434,0,0,0,0,
127,4027.69,3584.1,4062.56,4049.23,4101.03,4159.49,4037.44,4072.31,4120.51,4051.79,4024.62,4037.95,4032.31,4050.26,2050,2042,28.443,0,0,0,0,
128,4030.77,3584.62,4066.15,4037.95,4053.33,4158.97,4033.33,4074.87,4111.79,4023.59,4029.74,4038.97,4028.72,4039.49,2049,2043,28.45,0,0,0,0,
0,4030.26,3575.38,4061.54,4026.67,4034.87,4145.13,4028.21,4076.41,4109.74,4006.67,4031.79,4039.49,4021.03,4035.9,2049,2043,28.458,0,0,0,0,
1,4023.59,3568.21,4058.97,4026.15,4058.46,4140,4030.26,4070.26,4115.38,4012.82,4025.13,4037.95,4023.59,4047.69,2049,2041,28.466,0,0,0,0,
2,4017.44,3571.28,4057.44,4026.15,4045.13,4140,4027.18,4060.51,4112.31,3996.41,4016.92,4032.31,4018.97,4045.64,2050,2040,28.474,0,0,0,0,
3,4015.38,3572.31,4053.85,4021.54,4021.03,4128.72,4018.97,4061.03,4110.26,3997.44,4015.38,4024.62,4007.69,4030.77,2049,2040,28.482,0,0,0,0,
4,4018.46,3571.28,4055.38,4020.51,4040,4127.18,4023.08,4072.82,4117.95,4028.21,4020,4024.1,4014.36,4025.13,2048,2041,28.494,0,0,0,0,
5,4021.54,3572.31,4060,4022.56,4047.18,4139.49,4026.15,4072.31,4116.92,4029.74,4016.92,4027.69,4024.62,4026.15,2048,2041,28.498,0,0,0,0,
6,4018.46,3567.69,4054.87,4020.51,4015.9,4134.36,4016.41,4055.9,4101.54,3995.38,4000.51,4024.1,4011.28,4022.05,2047,2043,28.506,0,0,0,0,
7,4022.56,3568.21,4053.33,4020,4024.62,4126.15,4013.33,4058.46,4100.51,3993.33,3996.92,4024.62,4008.21,4026.67,2047,2044,28.514,0,0,0,0,
8,4032.82,3577.44,4067.69,4024.62,4077.95,4140,4028.21,4079.49,4120.51,4029.23,4011.28,4042.05,4033.85,4044.1,2045,2043,28.522,0,0,0,0,
9,4036.41,3576.92,4076.41,4024.1,4086.67,4146.15,4037.44,4081.03,4124.62,4032.31,4016.41,4053.33,4035.38,4052.31,2044,2043,28.53,0,0,0,0,
10,4033.33,3572.31,4070.26,4020.51,4043.59,4130.77,4026.15,4057.44,4106.67,4010.77,4001.54,4043.59,4010.77,4045.13,2044,2042,28.537,0,0,0,0,
11,4030.26,3572.31,4068.21,4017.95,4015.9,4126.15,4016.41,4049.23,4102.05,4015.38,3998.46,4037.95,4013.33,4042.56,2044,2039,28.545,0,0,0,0,
12,4034.87,3578.97,4079.49,4019.49,4037.44,4136.41,4029.74,4069.74,4115.9,4022.05,4014.87,4048.72,4029.74,4044.62,2045,2037,28.552,0,0,0,0,
13,4044.1,3585.64,4085.13,4019.49,4065.13,4143.08,4044.1,4084.1,4121.03,4005.64,4018.97,4057.95,4026.67,4042.56,2046,2038,28.562,0,0,0,0,
14,4041.03,3579.49,4077.44,4012.31,4050.77,4135.9,4032.31,4076.41,4110.26,4008.72,4004.1,4051.79,4020,4043.08,2045,2035,28.568,0,0,0,0,
15,4027.69,3566.15,4069.23,4005.64,4021.54,4121.54,4017.95,4071.79,4106.67,4030.77,4000,4048.21,4023.59,4044.1,2045,2035,28.576,0,0,0,0,
16,4026.67,3569.23,4068.72,4004.62,4032.82,4121.54,4026.67,4078.46,4110.26,4026.67,4013.85,4054.87,4028.21,4040,2046,2035,28.587,0,0,0,0,
17,4032.82,3576.92,4074.36,4009.23,4042.05,4127.69,4035.38,4075.38,4112.82,4012.82,4021.54,4060.51,4023.59,4042.56,2046,2036,28.592,0,0,0,0,
18,4033.85,3576.92,4076.41,4011.79,4020,4124.1,4028.72,4064.62,4113.33,4024.1,4016.41,4059.49,4019.49,4051.79,2045,2035,28.6,0,0,0,0,
19,4033.85,3579.49,4077.44,4009.74,4019.49,4120,4019.49,4061.03,4112.82,4038.46,4015.38,4056.92,4026.15,4051.79,2046,2036,28.607,0,0,0,0,
20,4031.79,3578.46,4076.92,4005.13,4050.77,4125.13,4017.44,4057.95,4106.67,4026.67,4012.82,4053.33,4028.21,4038.97,2045,2036,28.615,0,0,0,0,
21,4034.87,3574.87,4077.44,4005.13,4063.08,4130.26,4027.18,4056.92,4106.67,4027.18,4014.87,4054.87,4031.28,4038.97,2046,2034,28.624,0,0,0,0,
